patinfo_resadmin1,rowcacode1,report_date,Cases,Deaths,Recovered,Shape_Area,Shape_Leng,E_POP,Cum_Case,Cum_Death,Cum_Recovered,TRI_RIDX,TRI_IDX,TRI_IDX2
DIFFA,NER002,2020-06-18,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
NIAMEY,NER008,2020-06-18,4.0,0.0,0.0,592.6403874,120.4281938,1026848,698.0,57.0,0.0,11.4699,100.0,100.0
ZINDER,NER007,2020-06-18,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
MARADI,NER004,2020-06-18,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-18,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
TAHOUA,NER005,2020-06-18,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
AGADEZ,NER001,2020-06-18,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,35.0,0.0,0.0,0.001,0.01,30.0
TAHOUA,NER005,2020-06-19,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
NIAMEY,NER008,2020-06-19,0.0,0.0,0.0,592.6403874,120.4281938,1026848,698.0,57.0,0.0,11.4699,100.0,100.0
MARADI,NER004,2020-06-19,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-19,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
TILLABERI,NER006,2020-06-19,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
AGADEZ,NER001,2020-06-19,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,35.0,0.0,0.0,0.001,0.01,30.0
ZINDER,NER007,2020-06-19,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
DOSSO,NER003,2020-06-19,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-20,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
TAHOUA,NER005,2020-06-20,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
AGADEZ,NER001,2020-06-20,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,35.0,0.0,0.0,0.001,0.01,30.0
ZINDER,NER007,2020-06-20,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
NIAMEY,NER008,2020-06-20,1.0,0.0,0.0,592.6403874,120.4281938,1026848,699.0,57.0,0.0,11.4863,100.0,100.0
MARADI,NER004,2020-06-20,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-20,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-20,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
DIFFA,NER002,2020-06-21,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-21,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
AGADEZ,NER001,2020-06-21,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,35.0,0.0,0.0,0.001,0.01,30.0
MARADI,NER004,2020-06-21,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-06-21,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
TAHOUA,NER005,2020-06-21,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
TILLABERI,NER006,2020-06-21,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
NIAMEY,NER008,2020-06-21,6.0,0.0,0.0,592.6403874,120.4281938,1026848,705.0,57.0,0.0,11.5849,100.0,100.0
AGADEZ,NER001,2020-06-22,4.0,0.0,0.0,704348.2509399999,9255.252908,487620,39.0,0.0,0.0,0.0011,0.01,33.0
ZINDER,NER007,2020-06-22,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,116.0,19.0,0.0,0.0021,0.02,63.0
DIFFA,NER002,2020-06-22,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
MARADI,NER004,2020-06-22,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-22,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-22,4.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,4.0,0.0,0.0013,0.01,39.0
TAHOUA,NER005,2020-06-22,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
NIAMEY,NER008,2020-06-22,0.0,0.0,0.0,592.6403874,120.4281938,1026848,705.0,57.0,0.0,11.5849,100.0,100.0
TAHOUA,NER005,2020-06-23,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
DOSSO,NER003,2020-06-23,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
ZINDER,NER007,2020-06-23,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,116.0,19.0,0.0,0.0021,0.02,63.0
AGADEZ,NER001,2020-06-23,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,40.0,0.0,0.0,0.0012,0.01,36.0
NIAMEY,NER008,2020-06-23,3.0,0.0,0.0,592.6403874,120.4281938,1026848,708.0,57.0,0.0,11.6342,100.0,100.0
DIFFA,NER002,2020-06-23,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
MARADI,NER004,2020-06-23,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-23,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,4.0,0.0,0.0013,0.01,39.0
TILLABERI,NER006,2020-06-24,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,4.0,0.0,0.0013,0.01,39.0
TAHOUA,NER005,2020-06-24,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
AGADEZ,NER001,2020-06-24,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,40.0,0.0,0.0,0.0012,0.01,36.0
DIFFA,NER002,2020-06-24,1.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
ZINDER,NER007,2020-06-24,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,116.0,19.0,0.0,0.0021,0.02,63.0
DOSSO,NER003,2020-06-24,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
MARADI,NER004,2020-06-24,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-24,2.0,0.0,0.0,592.6403874,120.4281938,1026848,710.0,57.0,0.0,11.667,100.0,100.0
NIAMEY,NER008,2020-06-25,1.0,0.0,0.0,592.6403874,120.4281938,1026848,711.0,57.0,0.0,11.6835,100.0,100.0
ZINDER,NER007,2020-06-25,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
MARADI,NER004,2020-06-25,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-25,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
AGADEZ,NER001,2020-06-25,2.0,0.0,0.0,704348.2509399999,9255.252908,487620,42.0,0.0,0.0,0.0012,0.01,36.0
TAHOUA,NER005,2020-06-25,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
DIFFA,NER002,2020-06-25,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
TILLABERI,NER006,2020-06-25,0.0,1.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
ZINDER,NER007,2020-06-26,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
DOSSO,NER003,2020-06-26,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
DIFFA,NER002,2020-06-26,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
TILLABERI,NER006,2020-06-26,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
NIAMEY,NER008,2020-06-26,0.0,0.0,0.0,592.6403874,120.4281938,1026848,711.0,57.0,0.0,11.6835,100.0,100.0
TAHOUA,NER005,2020-06-26,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
AGADEZ,NER001,2020-06-26,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,42.0,0.0,0.0,0.0012,0.01,36.0
MARADI,NER004,2020-06-26,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-27,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
TAHOUA,NER005,2020-06-27,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
DIFFA,NER002,2020-06-27,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
AGADEZ,NER001,2020-06-27,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,42.0,0.0,0.0,0.0012,0.01,36.0
ZINDER,NER007,2020-06-27,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
MARADI,NER004,2020-06-27,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-27,2.0,0.0,0.0,592.6403874,120.4281938,1026848,713.0,57.0,0.0,11.7163,100.0,100.0
DOSSO,NER003,2020-06-27,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TAHOUA,NER005,2020-06-28,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
MARADI,NER004,2020-06-28,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-28,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
ZINDER,NER007,2020-06-28,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
TILLABERI,NER006,2020-06-28,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
NIAMEY,NER008,2020-06-28,0.0,0.0,0.0,592.6403874,120.4281938,1026848,713.0,57.0,0.0,11.7163,100.0,100.0
AGADEZ,NER001,2020-06-28,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,43.0,0.0,0.0,0.0013,0.01,39.0
DIFFA,NER002,2020-06-28,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
TAHOUA,NER005,2020-06-29,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
TILLABERI,NER006,2020-06-29,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
NIAMEY,NER008,2020-06-29,0.0,0.0,0.0,592.6403874,120.4281938,1026848,713.0,57.0,0.0,11.7163,100.0,100.0
ZINDER,NER007,2020-06-29,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
DOSSO,NER003,2020-06-29,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
MARADI,NER004,2020-06-29,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-29,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,43.0,0.0,0.0,0.0013,0.01,39.0
DIFFA,NER002,2020-06-29,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
DIFFA,NER002,2020-06-30,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
TAHOUA,NER005,2020-06-30,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
DOSSO,NER003,2020-06-30,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
NIAMEY,NER008,2020-06-30,0.0,0.0,0.0,592.6403874,120.4281938,1026848,713.0,57.0,0.0,11.7163,100.0,100.0
AGADEZ,NER001,2020-06-30,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,43.0,0.0,0.0,0.0013,0.01,39.0
ZINDER,NER007,2020-06-30,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
MARADI,NER004,2020-06-30,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-30,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
AGADEZ,NER001,2020-07-01,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,43.0,0.0,0.0,0.0013,0.01,39.0
ZINDER,NER007,2020-07-01,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
DOSSO,NER003,2020-07-01,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-07-01,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
DIFFA,NER002,2020-07-01,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
MARADI,NER004,2020-07-01,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-07-01,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
NIAMEY,NER008,2020-07-01,0.0,0.0,0.0,592.6403874,120.4281938,1026848,713.0,57.0,0.0,11.7163,100.0,100.0
AGADEZ,NER001,2020-07-02,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,43.0,0.0,0.0,0.0013,0.01,39.0
MARADI,NER004,2020-07-02,0.0,1.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-07-02,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,39.0
DOSSO,NER003,2020-07-02,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
NIAMEY,NER008,2020-07-02,1.0,0.0,0.0,592.6403874,120.4281938,1026848,714.0,57.0,0.0,11.7328,100.0,100.0
ZINDER,NER007,2020-07-02,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,63.0
DIFFA,NER002,2020-07-02,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,24.0
TAHOUA,NER005,2020-07-02,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
DOSSO,NER003,2020-07-03,1.0,0.0,0.0,33311.907134,2667.1303611000003,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
NIAMEY,NER008,2020-07-03,4.0,0.0,0.0,592.6403874,120.4281938,1026848,718.0,57.0,0.0,11.7985,100.0,100.0
TAHOUA,NER005,2020-07-03,1.0,0.0,0.0,116596.4907737,5473.7572299,3328365,26.0,1.0,0.0,0.0007,0.01,19.44
TILLABERI,NER006,2020-07-03,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
ZINDER,NER007,2020-07-03,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
AGADEZ,NER001,2020-07-03,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,43.0,0.0,0.0,0.0013,0.01,36.11
DIFFA,NER002,2020-07-03,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
MARADI,NER004,2020-07-03,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
NIAMEY,NER008,2020-07-04,2.0,0.0,0.0,592.6403874,120.4281938,1026848,720.0,57.0,0.0,11.8314,100.0,100.0
TAHOUA,NER005,2020-07-04,1.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
MARADI,NER004,2020-07-04,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
ZINDER,NER007,2020-07-04,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
AGADEZ,NER001,2020-07-04,4.0,0.0,0.0,704348.2509399999,9255.252908,487620,47.0,0.0,0.0,0.0014,0.01,38.89
TILLABERI,NER006,2020-07-04,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
DOSSO,NER003,2020-07-04,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
DIFFA,NER002,2020-07-04,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
ZINDER,NER007,2020-07-05,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
DOSSO,NER003,2020-07-05,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
TAHOUA,NER005,2020-07-05,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
MARADI,NER004,2020-07-05,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
NIAMEY,NER008,2020-07-05,0.0,0.0,0.0,592.6403874,120.4281938,1026848,720.0,57.0,0.0,11.8314,100.0,100.0
DIFFA,NER002,2020-07-05,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
TILLABERI,NER006,2020-07-05,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
AGADEZ,NER001,2020-07-05,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,47.0,0.0,0.0,0.0014,0.01,38.89
NIAMEY,NER008,2020-07-06,0.0,0.0,0.0,592.6403874,120.4281938,1026848,720.0,57.0,0.0,11.8314,100.0,100.0
ZINDER,NER007,2020-07-06,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
DIFFA,NER002,2020-07-06,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
TILLABERI,NER006,2020-07-06,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
DOSSO,NER003,2020-07-06,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
AGADEZ,NER001,2020-07-06,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,47.0,0.0,0.0,0.0014,0.01,38.89
TAHOUA,NER005,2020-07-06,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
MARADI,NER004,2020-07-06,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
NIAMEY,NER008,2020-07-07,1.0,0.0,0.0,592.6403874,120.4281938,1026848,721.0,57.0,0.0,11.8478,100.0,100.0
AGADEZ,NER001,2020-07-07,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,47.0,0.0,0.0,0.0014,0.01,38.89
ZINDER,NER007,2020-07-07,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
MARADI,NER004,2020-07-07,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
TILLABERI,NER006,2020-07-07,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
TAHOUA,NER005,2020-07-07,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
DOSSO,NER003,2020-07-07,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
DIFFA,NER002,2020-07-07,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
AGADEZ,NER001,2020-07-08,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
MARADI,NER004,2020-07-08,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
TAHOUA,NER005,2020-07-08,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
DIFFA,NER002,2020-07-08,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
DOSSO,NER003,2020-07-08,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
TILLABERI,NER006,2020-07-08,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
ZINDER,NER007,2020-07-08,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
NIAMEY,NER008,2020-07-08,0.0,0.0,0.0,592.6403874,120.4281938,1026848,721.0,57.0,0.0,11.8478,100.0,100.0
DIFFA,NER002,2020-07-09,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
ZINDER,NER007,2020-07-09,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
TILLABERI,NER006,2020-07-09,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
DOSSO,NER003,2020-07-09,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
TAHOUA,NER005,2020-07-09,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
NIAMEY,NER008,2020-07-09,2.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
AGADEZ,NER001,2020-07-09,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
MARADI,NER004,2020-07-09,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
TILLABERI,NER006,2020-07-10,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
AGADEZ,NER001,2020-07-10,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
MARADI,NER004,2020-07-10,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
DIFFA,NER002,2020-07-10,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
NIAMEY,NER008,2020-07-10,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
DOSSO,NER003,2020-07-10,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
TAHOUA,NER005,2020-07-10,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
ZINDER,NER007,2020-07-10,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
AGADEZ,NER001,2020-07-11,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
NIAMEY,NER008,2020-07-11,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
ZINDER,NER007,2020-07-11,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
TILLABERI,NER006,2020-07-11,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
MARADI,NER004,2020-07-11,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
TAHOUA,NER005,2020-07-11,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
DIFFA,NER002,2020-07-11,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
DOSSO,NER003,2020-07-11,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
AGADEZ,NER001,2020-07-12,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
TILLABERI,NER006,2020-07-12,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
TAHOUA,NER005,2020-07-12,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
